eleve_id;matiere;prof_id;note;coef;date;trimestre
BDNUeIgeEHVXRqCoKwtTFM8rqNKKIZY7nLm3DJNg0cg;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;10,00;1,00;2024-03-15;Trimestre 2
14l3CvsmnkTsjI7aOhANrFfg0yfgOR6y-OBp1w7geDE;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;9,00;1,00;2024-03-15;Trimestre 2
GNBdcywpRVHuoqiY4FOLbF1uUufMcl3qjbQuEcWfiYw;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;10,50;1,00;2024-03-15;Trimestre 2
OVoVHbLdeCJG8Hg-vIIvVEOPwHT1F8fcNDqD4sngCI4;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;7,50;1,00;2024-03-15;Trimestre 2
DiYPlU4dSuujBrE9YgBaeNhqkI6K_UUT8lYXOmiJiI8;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;9,50;1,00;2024-03-15;Trimestre 2
j9_58uMm0GrAm8O0XFb9bhoAaWzmhS-FgLrJgOsVS8w;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;11,50;1,00;2024-03-15;Trimestre 2
o-V6pAyewRtccY7q-YKRMiOpp_3siUkpRFjmN4A4kzw;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;11,00;1,00;2024-03-15;Trimestre 2
8VEoZYSs8FO_jWTIpRxj3kxxcdqgoM_gcEIoEWkY2Ak;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;12,00;1,00;2024-03-15;Trimestre 2
rJGWjTj2JGoGHaUGYzAEZzJVBe1EkS9pFFTGCk5CE9E;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;10,00;1,00;2024-03-15;Trimestre 2
zwf12jyJmeJnRQAFM-x-aujHf3yK9Ou3q5uIXEXGKpA;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;9,50;1,00;2024-03-15;Trimestre 2
IhWAoOOAx9i0ROY7HVO_bfl6C1LC_snxEdJFTUY1WMg;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;13,00;1,00;2024-03-15;Trimestre 2
B30RLAuR7EpyEFJaWiCeYqb76TB2sbdosHpJ18WdtjI;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;11,50;1,00;2024-03-15;Trimestre 2
0KHTJItmdfLGFbgTsSEp4Av7IwjIaLlQycaDrCIkHns;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;8,00;1,00;2024-03-15;Trimestre 2
1JMGMHj9u5ty0mfMr-cm694e6Gethh9wuZXJpuh3ewA;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;13,00;1,00;2024-03-15;Trimestre 2
JuL-V_MNPlHxqX6_y9n9PbWEy2gSgPvzTO2C7gsif40;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;12,50;1,00;2024-03-15;Trimestre 2
uVu5Jv-y2anDkjh-kTm6d9VivmuTVOnpfK5xTr0GQSQ;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;10,00;1,00;2024-03-15;Trimestre 2
FoXx4vwjpX6GqgT1APBVqD7hPRW4XyrgLwG7Rr5-DJY;HISTOIRE GEOGRAPHIE;169qgqWJKYu0X6AGwgni4tp2-GfqtRj4IUeZ5eBOvFo;10,50;1,00;2024-03-15;Trimestre 2
cOEtYHptjUxWchHTfvof0dyKnZzEkEypQkjoamXFzgM;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
kVJ4BveOPRgfLdAEaiM4T6gYYiJxH75-k5sMkjWMRlA;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-05-17;Trimestre 3
xKhhMC-YLHuiAmcOgHYCvRdP-3sB6NcrEESmcOCTjIk;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
cgNR-1My2greON5hP6rjr3twfqcuGwyHAPntVI1wVWk;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-05-17;Trimestre 3
K_4OKrHF9AfIMW8Aktha0ti5S2jIhYzJ-KfEzVm1sGw;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;19,00;1,00;2024-05-17;Trimestre 3
osIvI_JEJOD6Y1PCpxNIMKIoyBdrIlJ313piuJQoiXE;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;19,00;1,00;2024-05-17;Trimestre 3
662vBo-rvekXfCCWaKeIwM5z7HOPj_aI54i0gBes-ZU;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-05-17;Trimestre 3
Tkah5ePZcjAvbCAQTavjOUBEny4XFOA8COzAkKCK224;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
P8aN-xiAOgza2Ov6JH-Kc28U1sF5fhsdreSp-Mq0YP4;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
R0dqI7hXUS8MHuL9U6qaCZ3m9W8oxuufI0g2KziBme4;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-05-17;Trimestre 3
BYIrK9VroohqRd_qCKupY98yTcK2Xn0fxE0YWfo1mvA;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-05-17;Trimestre 3
_mcu-ylw_DNX3nZ9xuaHkZG86m8seWKsHFPYDT7EQGc;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
sVg6zSdJ__KqH8tSllKQ55P8fI7T8bSjlc89crSGD7E;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-05-17;Trimestre 3
ne5_te5tWZk0KMSBy7oWTihaH5z0m3gyeHFi7rwoBXI;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
1h60gDw3J-I1N7MgKsfFQ-yZirgmteGLLUJ1phBnoos;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-05-17;Trimestre 3
ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;Abs;1,00;2024-05-17;Trimestre 3
saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;19,00;1,00;2024-05-17;Trimestre 3
Cc8-H1z8LW-qcG02WsJz2ft9cim4gY6L63d_2JvIEzI;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
BamOeuKKmtMmCpu67zeID_YaCCPDErCobI6QKDeAfEs;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
F9nDndvUjRLFze02zhQbHxvei7M43-rvEWyfUNlWgek;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-05-17;Trimestre 3
ubW2BIPGz761nfaWrE_eUtTRLkZy_j1N_WR7iUZPQoc;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
v8_Pwj1cdFynLik3_ZQKpvKgnjFrhRcEi8AWhBZLM50;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
KCuGIoitShPCHwmW2M16uxtEaIB7u0TSpQ1zxZm1hV0;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-05-17;Trimestre 3
PUBBaMLuOB_iJoE-3YuuMbQmTy3iV-Oi1fsDL6yEjI0;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-05-17;Trimestre 3
5xcV5br7C2zJrSB4kT1HwK3uQvS7K2z9ugBLhuEOl10;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-05-17;Trimestre 3
agMhvAB1Un5Tv4_WALob9za-emUQgzvNNHWIVlNuPi0;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-05-17;Trimestre 3
I2KmtjeMQLPGFw2WOuJwjnM8I6knZ1F1tnMOD0weOq4;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
OBvrrUC-OG8Rgbit2mVYSkI3R9HWBUYfQbWlPOTvFfk;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;18,00;1,00;2024-05-17;Trimestre 3
8XKkjYJifUwvS-EsUweBmn_iC5H_bal8lX3vHc1Fuwc;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
MOk-pJQ0AqHpckv25vMnXp3hj97P7oCKeQ7gQoJhpVE;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
6Pbd7oxjZdFLB3wZNNmsG8gkSP2XhH23oNBDBLA5dE8;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
oSHXzw2GIi4XBcygPsIKugb7S7aIo1ri4XO2UP_bRXo;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
D-H5a7Qp9mw-1fNMLUSnF6gBBuMEndddzmZ7asqOU10;EMC;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2024-05-17;Trimestre 3
cOEtYHptjUxWchHTfvof0dyKnZzEkEypQkjoamXFzgM;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;9,00;1,00;2023-11-28;Trimestre 1
cgNR-1My2greON5hP6rjr3twfqcuGwyHAPntVI1wVWk;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;9,00;1,00;2023-11-28;Trimestre 1
K_4OKrHF9AfIMW8Aktha0ti5S2jIhYzJ-KfEzVm1sGw;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;10,00;1,00;2023-11-28;Trimestre 1
P8aN-xiAOgza2Ov6JH-Kc28U1sF5fhsdreSp-Mq0YP4;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;9,00;1,00;2023-11-28;Trimestre 1
R0dqI7hXUS8MHuL9U6qaCZ3m9W8oxuufI0g2KziBme4;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;10,00;1,00;2023-11-28;Trimestre 1
BYIrK9VroohqRd_qCKupY98yTcK2Xn0fxE0YWfo1mvA;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;10,00;1,00;2023-11-28;Trimestre 1
ne5_te5tWZk0KMSBy7oWTihaH5z0m3gyeHFi7rwoBXI;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;9,00;1,00;2023-11-28;Trimestre 1
1h60gDw3J-I1N7MgKsfFQ-yZirgmteGLLUJ1phBnoos;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;10,00;1,00;2023-11-28;Trimestre 1
Cc8-H1z8LW-qcG02WsJz2ft9cim4gY6L63d_2JvIEzI;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;10,00;1,00;2023-11-28;Trimestre 1
BamOeuKKmtMmCpu67zeID_YaCCPDErCobI6QKDeAfEs;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;10,00;1,00;2023-11-28;Trimestre 1
ubW2BIPGz761nfaWrE_eUtTRLkZy_j1N_WR7iUZPQoc;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;10,00;1,00;2023-11-28;Trimestre 1
v8_Pwj1cdFynLik3_ZQKpvKgnjFrhRcEi8AWhBZLM50;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;10,00;1,00;2023-11-28;Trimestre 1
KCuGIoitShPCHwmW2M16uxtEaIB7u0TSpQ1zxZm1hV0;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;Abs;1,00;2023-11-28;Trimestre 1
5xcV5br7C2zJrSB4kT1HwK3uQvS7K2z9ugBLhuEOl10;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;6,00;1,00;2023-11-28;Trimestre 1
agMhvAB1Un5Tv4_WALob9za-emUQgzvNNHWIVlNuPi0;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;10,00;1,00;2023-11-28;Trimestre 1
I2KmtjeMQLPGFw2WOuJwjnM8I6knZ1F1tnMOD0weOq4;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;6,00;1,00;2023-11-28;Trimestre 1
8XKkjYJifUwvS-EsUweBmn_iC5H_bal8lX3vHc1Fuwc;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;9,00;1,00;2023-11-28;Trimestre 1
MOk-pJQ0AqHpckv25vMnXp3hj97P7oCKeQ7gQoJhpVE;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;10,00;1,00;2023-11-28;Trimestre 1
6Pbd7oxjZdFLB3wZNNmsG8gkSP2XhH23oNBDBLA5dE8;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;10,00;1,00;2023-11-28;Trimestre 1
D-H5a7Qp9mw-1fNMLUSnF6gBBuMEndddzmZ7asqOU10;ESPAGNOL;zNX9hPKSe5digzte7ULGxigOUJV9ZyU7xUZI2DFzIyM;10,00;1,00;2023-11-28;Trimestre 1
cOEtYHptjUxWchHTfvof0dyKnZzEkEypQkjoamXFzgM;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;15,00;1,00;2023-11-27;Trimestre 1
kVJ4BveOPRgfLdAEaiM4T6gYYiJxH75-k5sMkjWMRlA;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;14,00;1,00;2023-11-27;Trimestre 1
xKhhMC-YLHuiAmcOgHYCvRdP-3sB6NcrEESmcOCTjIk;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2023-11-27;Trimestre 1
cgNR-1My2greON5hP6rjr3twfqcuGwyHAPntVI1wVWk;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;16,00;1,00;2023-11-27;Trimestre 1
K_4OKrHF9AfIMW8Aktha0ti5S2jIhYzJ-KfEzVm1sGw;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;16,00;1,00;2023-11-27;Trimestre 1
osIvI_JEJOD6Y1PCpxNIMKIoyBdrIlJ313piuJQoiXE;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Rdu;1,00;2023-11-27;Trimestre 1
662vBo-rvekXfCCWaKeIwM5z7HOPj_aI54i0gBes-ZU;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Rdu;1,00;2023-11-27;Trimestre 1
Tkah5ePZcjAvbCAQTavjOUBEny4XFOA8COzAkKCK224;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;16,00;1,00;2023-11-27;Trimestre 1
P8aN-xiAOgza2Ov6JH-Kc28U1sF5fhsdreSp-Mq0YP4;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;15,00;1,00;2023-11-27;Trimestre 1
R0dqI7hXUS8MHuL9U6qaCZ3m9W8oxuufI0g2KziBme4;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Rdu;1,00;2023-11-27;Trimestre 1
BYIrK9VroohqRd_qCKupY98yTcK2Xn0fxE0YWfo1mvA;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Rdu;1,00;2023-11-27;Trimestre 1
_mcu-ylw_DNX3nZ9xuaHkZG86m8seWKsHFPYDT7EQGc;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Rdu;1,00;2023-11-27;Trimestre 1
sVg6zSdJ__KqH8tSllKQ55P8fI7T8bSjlc89crSGD7E;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Not;1,00;2023-11-27;Trimestre 1
ne5_te5tWZk0KMSBy7oWTihaH5z0m3gyeHFi7rwoBXI;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Not;1,00;2023-11-27;Trimestre 1
1h60gDw3J-I1N7MgKsfFQ-yZirgmteGLLUJ1phBnoos;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2023-11-27;Trimestre 1
ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,00;1,00;2023-11-27;Trimestre 1
saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Rdu;1,00;2023-11-27;Trimestre 1
Cc8-H1z8LW-qcG02WsJz2ft9cim4gY6L63d_2JvIEzI;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;13,50;1,00;2023-11-27;Trimestre 1
BamOeuKKmtMmCpu67zeID_YaCCPDErCobI6QKDeAfEs;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;16,00;1,00;2023-11-27;Trimestre 1
F9nDndvUjRLFze02zhQbHxvei7M43-rvEWyfUNlWgek;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;17,50;1,00;2023-11-27;Trimestre 1
ubW2BIPGz761nfaWrE_eUtTRLkZy_j1N_WR7iUZPQoc;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;19,00;1,00;2023-11-27;Trimestre 1
v8_Pwj1cdFynLik3_ZQKpvKgnjFrhRcEi8AWhBZLM50;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;16,00;1,00;2023-11-27;Trimestre 1
KCuGIoitShPCHwmW2M16uxtEaIB7u0TSpQ1zxZm1hV0;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Not;1,00;2023-11-27;Trimestre 1
PUBBaMLuOB_iJoE-3YuuMbQmTy3iV-Oi1fsDL6yEjI0;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Not;1,00;2023-11-27;Trimestre 1
5xcV5br7C2zJrSB4kT1HwK3uQvS7K2z9ugBLhuEOl10;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Not;1,00;2023-11-27;Trimestre 1
agMhvAB1Un5Tv4_WALob9za-emUQgzvNNHWIVlNuPi0;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;14,00;1,00;2023-11-27;Trimestre 1
I2KmtjeMQLPGFw2WOuJwjnM8I6knZ1F1tnMOD0weOq4;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;14,00;1,00;2023-11-27;Trimestre 1
OBvrrUC-OG8Rgbit2mVYSkI3R9HWBUYfQbWlPOTvFfk;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Not;1,00;2023-11-27;Trimestre 1
8XKkjYJifUwvS-EsUweBmn_iC5H_bal8lX3vHc1Fuwc;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Not;1,00;2023-11-27;Trimestre 1
MOk-pJQ0AqHpckv25vMnXp3hj97P7oCKeQ7gQoJhpVE;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;15,00;1,00;2023-11-27;Trimestre 1
6Pbd7oxjZdFLB3wZNNmsG8gkSP2XhH23oNBDBLA5dE8;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;14,00;1,00;2023-11-27;Trimestre 1
oSHXzw2GIi4XBcygPsIKugb7S7aIo1ri4XO2UP_bRXo;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;N.Not;1,00;2023-11-27;Trimestre 1
D-H5a7Qp9mw-1fNMLUSnF6gBBuMEndddzmZ7asqOU10;HISTOIRE GEOGRAPHIE;NaTUeIaRZA9cPVkJaVYXHesRe7jqnQ2GpN6t1ycqJz8;14,00;1,00;2023-11-27;Trimestre 1
cOEtYHptjUxWchHTfvof0dyKnZzEkEypQkjoamXFzgM;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;10,00;2,00;2024-02-19;Trimestre 2
kVJ4BveOPRgfLdAEaiM4T6gYYiJxH75-k5sMkjWMRlA;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;20,00;2,00;2024-02-19;Trimestre 2
xKhhMC-YLHuiAmcOgHYCvRdP-3sB6NcrEESmcOCTjIk;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;19,00;2,00;2024-02-19;Trimestre 2
cgNR-1My2greON5hP6rjr3twfqcuGwyHAPntVI1wVWk;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;13,00;2,00;2024-02-19;Trimestre 2
K_4OKrHF9AfIMW8Aktha0ti5S2jIhYzJ-KfEzVm1sGw;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;17,00;2,00;2024-02-19;Trimestre 2
osIvI_JEJOD6Y1PCpxNIMKIoyBdrIlJ313piuJQoiXE;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;15,00;2,00;2024-02-19;Trimestre 2
662vBo-rvekXfCCWaKeIwM5z7HOPj_aI54i0gBes-ZU;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;16,00;2,00;2024-02-19;Trimestre 2
Tkah5ePZcjAvbCAQTavjOUBEny4XFOA8COzAkKCK224;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;17,00;2,00;2024-02-19;Trimestre 2
R0dqI7hXUS8MHuL9U6qaCZ3m9W8oxuufI0g2KziBme4;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;18,00;2,00;2024-02-19;Trimestre 2
BYIrK9VroohqRd_qCKupY98yTcK2Xn0fxE0YWfo1mvA;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;18,00;2,00;2024-02-19;Trimestre 2
sVg6zSdJ__KqH8tSllKQ55P8fI7T8bSjlc89crSGD7E;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;19,00;2,00;2024-02-19;Trimestre 2
1h60gDw3J-I1N7MgKsfFQ-yZirgmteGLLUJ1phBnoos;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;19,00;2,00;2024-02-19;Trimestre 2
saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;20,00;2,00;2024-02-19;Trimestre 2
Cc8-H1z8LW-qcG02WsJz2ft9cim4gY6L63d_2JvIEzI;ANGLAIS LVB;9SKAZVd_e50ujms6tkEJP9e_afvdckaaz3GN09KWnlU;19,00;2,00;2024-02-19;Trimestre 2
