classes;motif;date;nb_demi_journee;eleve_id
4A;MALADIE SANS CERTIFICAT;2023-09-06;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;RETARD PLUS DE 5 MIN;2023-09-21;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;MALADIE SANS CERTIFICAT;2023-10-02;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;MALADIE SANS CERTIFICAT;2023-10-04;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;RETARD PLUS DE 5 MIN;2023-10-10;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;RETARD PLUS DE 5 MIN;2023-10-12;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;MALADIE SANS CERTIFICAT;2023-11-30;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;MALADIE SANS CERTIFICAT;2023-12-01;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;MALADIE SANS CERTIFICAT;2023-12-04;2;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;RAISON FAMILIALE;2023-12-11;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;RETARD PLUS DE 5 MIN;2023-12-12;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;MALADIE SANS CERTIFICAT;2023-12-13;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;MALADIE SANS CERTIFICAT;2023-12-14;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;APPEL FAMILLE;2023-12-20;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;MALADIE SANS CERTIFICAT;2024-02-01;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;MALADIE SANS CERTIFICAT;2024-02-02;2;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;RETARD PLUS DE 5 MIN;2024-02-15;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;MALADIE SANS CERTIFICAT;2024-03-22;2;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;MALADIE SANS CERTIFICAT;2024-03-27;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;RAISON FAMILIALE;2024-05-13;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
4A;MALADIE SANS CERTIFICAT;2024-06-12;1;sVdFZwC4K9wlDxCwGXq17leJNHiDxHI2qfI-CxUKgGc
6A;MALADIE SANS CERTIFICAT;2023-09-06;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-05;0;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-06;0;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;MALADIE AVEC CERTIFICAT;2023-10-09;2;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;MALADIE AVEC CERTIFICAT;2023-10-10;2;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;MALADIE AVEC CERTIFICAT;2023-10-11;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;MALADIE AVEC CERTIFICAT;2023-10-12;2;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;MALADIE AVEC CERTIFICAT;2023-10-17;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RETARD PLUS DE 5 MIN;2023-10-20;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;MALADIE AVEC CERTIFICAT;2023-11-07;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RETARD PLUS DE 5 MIN;2023-11-08;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;MALADIE SANS CERTIFICAT;2023-11-10;2;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;MALADIE AVEC CERTIFICAT;2023-11-14;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;MALADIE AVEC CERTIFICAT;2023-11-15;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;MALADIE AVEC CERTIFICAT;2023-11-21;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;MALADIE AVEC CERTIFICAT;2023-11-22;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RETARD PLUS DE 5 MIN;2023-11-29;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RETARD PLUS DE 5 MIN;2023-12-01;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RETARD PLUS DE 5 MIN;2023-12-06;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RETARD PLUS DE 5 MIN;2023-12-08;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RETARD PLUS DE 5 MIN;2023-12-12;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RETARD PLUS DE 5 MIN;2023-12-13;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RETARD PLUS DE 5 MIN;2023-12-14;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;SANS EXCUSES;2023-12-14;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RAISON FAMILIALE;2023-12-22;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RETARD PLUS DE 5 MIN;2024-01-10;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RETARD PLUS DE 5 MIN;2024-02-02;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;MALADIE SANS CERTIFICAT;2024-02-09;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RETARD PLUS DE 5 MIN;2024-02-14;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;MALADIE SANS CERTIFICAT;2024-05-13;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RETARD PLUS DE 5 MIN;2024-06-24;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RETARD PLUS DE 5 MIN;2024-06-25;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
6A;RDV MEDICAL EXTERIEUR;2024-06-25;1;c8MRZT86QuztF0kxSrVvv3olL6gdD5zZ0kND3zSXuWI
2C;MALADIE SANS CERTIFICAT;2023-09-08;1;f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE
2C;MALADIE SANS CERTIFICAT;2023-11-17;1;f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE
2C;SANS EXCUSES;2023-11-24;1;f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE
2C;SANS EXCUSES;2023-11-29;1;f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE
2C;MALADIE SANS CERTIFICAT;2023-12-07;2;f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE
2C;RETARD PLUS DE 5 MIN;2024-01-09;1;f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE
2C;RETARD PLUS DE 5 MIN;2024-01-15;1;f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE
2C;Motif non encore connu;2024-01-29;1;f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE
2C;MALADIE SANS CERTIFICAT;2024-02-19;2;f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE
2C;MALADIE SANS CERTIFICAT;2024-03-18;2;f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE
2C;MALADIE SANS CERTIFICAT;2024-03-26;1;f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE
2C;RETARD PLUS DE 5 MIN;2024-04-05;1;f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE
2C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-04-22;0;f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE
2C;MALADIE SANS CERTIFICAT;2024-05-21;1;f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE
2C;APPEL FAMILLE;2024-05-27;1;f24xbMdgQjBbxNQcODLnIdHS9j-VVjsNh37UTcgJWsE
6A;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-05;0;hWmNJug_uHbjDDEW3IwJMSS9x96Iuz0og4W51_pETAY
6A;SORTIE SCOLAIRE OU PEDAGOGIQUE;2023-10-06;0;hWmNJug_uHbjDDEW3IwJMSS9x96Iuz0og4W51_pETAY
6A;RETARD PLUS DE 5 MIN;2024-01-09;1;hWmNJug_uHbjDDEW3IwJMSS9x96Iuz0og4W51_pETAY
6A;SANS EXCUSES;2024-01-31;1;hWmNJug_uHbjDDEW3IwJMSS9x96Iuz0og4W51_pETAY
6A;SANS EXCUSES;2024-02-21;1;hWmNJug_uHbjDDEW3IwJMSS9x96Iuz0og4W51_pETAY
6A;MALADIE SANS CERTIFICAT;2024-03-20;1;hWmNJug_uHbjDDEW3IwJMSS9x96Iuz0og4W51_pETAY
6A;RETARD JUSTIFIEE;2024-03-29;1;hWmNJug_uHbjDDEW3IwJMSS9x96Iuz0og4W51_pETAY
6A;MALADIE SANS CERTIFICAT;2024-05-27;1;hWmNJug_uHbjDDEW3IwJMSS9x96Iuz0og4W51_pETAY
6A;MALADIE SANS CERTIFICAT;2024-05-29;1;hWmNJug_uHbjDDEW3IwJMSS9x96Iuz0og4W51_pETAY
6A;MALADIE SANS CERTIFICAT;2024-06-04;2;hWmNJug_uHbjDDEW3IwJMSS9x96Iuz0og4W51_pETAY
6A;RETARD JUSTIFIEE;2024-06-05;1;hWmNJug_uHbjDDEW3IwJMSS9x96Iuz0og4W51_pETAY
Terminale;MALADIE SANS CERTIFICAT;2023-10-02;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE SANS CERTIFICAT;2023-10-16;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE SANS CERTIFICAT;2023-10-17;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE SANS CERTIFICAT;2023-10-18;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE SANS CERTIFICAT;2023-11-23;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE SANS CERTIFICAT;2023-11-27;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MOTIF INTERNE;2023-12-05;0;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MOTIF INTERNE;2023-12-06;0;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;RETARD PLUS DE 5 MIN;2023-12-12;1;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE SANS CERTIFICAT;2023-12-20;1;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;ERREUR EDT;2024-01-18;1;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-01-18;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-01-19;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-01-22;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-01-23;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-01-24;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-01-25;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-01-26;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-01-29;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-01-30;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-01-31;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-01;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-02;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-05;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-06;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-07;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-08;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-09;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-12;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-13;1;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-14;1;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-15;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-16;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-19;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-20;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-21;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-22;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-02-23;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-03-11;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-03-12;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE AVEC CERTIFICAT;2024-03-13;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE SANS CERTIFICAT;2024-03-14;14;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE SANS CERTIFICAT;2024-03-25;10;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE SANS CERTIFICAT;2024-04-01;10;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE SANS CERTIFICAT;2024-04-08;4;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE SANS CERTIFICAT;2024-04-15;10;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE SANS CERTIFICAT;2024-04-22;10;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE SANS CERTIFICAT;2024-05-13;4;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE SANS CERTIFICAT;2024-05-15;4;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;MALADIE SANS CERTIFICAT;2024-05-17;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;Motif non encore connu;2024-05-20;1;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;Motif non encore connu;2024-05-20;1;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;Motif non encore connu;2024-05-21;1;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;Motif non encore connu;2024-05-22;1;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;Motif non encore connu;2024-05-22;1;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;Motif non encore connu;2024-05-23;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;Motif non encore connu;2024-05-27;1;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;Motif non encore connu;2024-05-27;2;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;Motif non encore connu;2024-05-30;1;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
Terminale;Motif non encore connu;2024-05-31;1;ZPT1dqFBSkQZ6qGy4Dtfa4uEaQNgXw2Cbu-45QI5ur0
5C;RDV MEDICAL EXTERIEUR;2023-10-10;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;MALADIE SANS CERTIFICAT;2023-10-13;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;MALADIE AVEC CERTIFICAT;2023-11-10;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;RETARD PLUS DE 5 MIN;2023-11-21;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;MALADIE SANS CERTIFICAT;2023-12-04;2;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;MALADIE SANS CERTIFICAT;2023-12-06;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;MALADIE SANS CERTIFICAT;2023-12-07;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;MALADIE SANS CERTIFICAT;2023-12-08;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-01-25;0;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-01-26;0;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;MALADIE SANS CERTIFICAT;2024-01-29;2;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;MALADIE SANS CERTIFICAT;2024-02-20;2;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;MALADIE SANS CERTIFICAT;2024-03-22;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;RAISON FAMILIALE;2024-05-29;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-06-12;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-06-19;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-06-21;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-06-21;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-06-24;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-06-25;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-06-26;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-06-27;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-06-27;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-06-28;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-06-28;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-07-01;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-07-02;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-07-04;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-07-05;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
5C;Motif non encore connu;2024-07-05;1;wfgRwUsCHNYOwJ0xWBu92tmL-3kiBEPYJOiEoFz7_k0
4A;MALADIE SANS CERTIFICAT;2023-11-20;2;Edw8Jzim2N5-wBkrN5RmvQmGObeolIyqgnXQO-7tG8U
4A;MALADIE SANS CERTIFICAT;2023-11-21;2;Edw8Jzim2N5-wBkrN5RmvQmGObeolIyqgnXQO-7tG8U
4A;RAISON FAMILIALE;2024-01-30;1;Edw8Jzim2N5-wBkrN5RmvQmGObeolIyqgnXQO-7tG8U
4A;MALADIE SANS CERTIFICAT;2024-02-21;1;Edw8Jzim2N5-wBkrN5RmvQmGObeolIyqgnXQO-7tG8U
4A;MALADIE SANS CERTIFICAT;2024-03-21;1;Edw8Jzim2N5-wBkrN5RmvQmGObeolIyqgnXQO-7tG8U
4A;MALADIE AVEC CERTIFICAT;2024-03-27;1;Edw8Jzim2N5-wBkrN5RmvQmGObeolIyqgnXQO-7tG8U
4A;RETARD JUSTIFIEE;2024-03-29;1;Edw8Jzim2N5-wBkrN5RmvQmGObeolIyqgnXQO-7tG8U
4A;MALADIE SANS CERTIFICAT;2024-05-24;2;Edw8Jzim2N5-wBkrN5RmvQmGObeolIyqgnXQO-7tG8U
4A;RETOUR DOMICILE;2024-05-27;1;Edw8Jzim2N5-wBkrN5RmvQmGObeolIyqgnXQO-7tG8U
Terminale;MALADIE SANS CERTIFICAT;2023-09-18;1;saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo
Terminale;MALADIE SANS CERTIFICAT;2024-01-30;1;saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo
Terminale;SORTIE SCOLAIRE OU PEDAGOGIQUE;2024-02-12;0;saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo
Terminale;RAISON FAMILIALE;2024-02-22;1;saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo
Terminale;Motif non encore connu;2024-03-15;1;saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo
Terminale;Motif non encore connu;2024-04-05;1;saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo
Terminale;RAISON FAMILIALE;2024-04-23;1;saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo
Terminale;RAISON FAMILIALE;2024-04-26;1;saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo
Terminale;RAISON FAMILIALE;2024-05-13;2;saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo
Terminale;RAISON FAMILIALE;2024-05-14;2;saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo
Terminale;RAISON FAMILIALE;2024-05-15;2;saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo
Terminale;MALADIE SANS CERTIFICAT;2024-05-16;1;saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo
Terminale;RAISON FAMILIALE;2024-05-17;1;saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo
Terminale;RAISON FAMILIALE;2024-05-17;1;saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo
Terminale;RAISON FAMILIALE;2024-05-20;1;saIZFyjB2TjIw5eeO25SY6-DgL5maW7a_-aMnQQtFVo
